Timestamp,Level,Image_Path,Rel_Group,Rel_Type,Prompt,Ground_Truth,Model_Prediction,Result
2025-12-22 18:50:46,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00017_w.png,ADVANCED,inside,Is the cyan triangle fully inside the pink triangle?,no,no,CORRECT
2025-12-22 18:50:47,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00017_w.png,PRIMARY,below,Is the pink triangle below the cyan triangle?,no,yes,INCORRECT
2025-12-22 18:50:47,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00017_w.png,ADVANCED,overlapping,Is the cyan triangle partially covering the pink triangle?,no,yes,INCORRECT
2025-12-22 18:50:47,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00017_b.png,PRIMARY,left_of,Is the pink triangle left of the cyan triangle?,yes,yes,CORRECT
2025-12-22 18:50:47,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00017_b.png,PRIMARY,right_of,Is the cyan triangle to the right of the pink triangle?,yes,yes,CORRECT
2025-12-22 18:50:48,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00017_b.png,PRIMARY,left_of,Is the pink triangle to the left of the cyan triangle?,yes,yes,CORRECT
2025-12-22 18:50:48,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00017_b.png,ADVANCED,overlapping,Is the pink triangle overlapping with the cyan triangle?,no,yes,INCORRECT
2025-12-22 18:50:48,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00017_b.png,PRIMARY,below,Is the cyan triangle below the pink triangle?,no,yes,INCORRECT
2025-12-22 18:50:48,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00017_b.png,ADVANCED,touching,Is the pink triangle touching the cyan triangle?,no,yes,INCORRECT
2025-12-22 18:50:49,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00017_b.png,ADVANCED,overlapping,Is the cyan triangle partially covering the pink triangle?,no,yes,INCORRECT
2025-12-22 18:50:49,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00017_b.png,PRIMARY,above,Is the cyan triangle above the pink triangle?,no,yes,INCORRECT
2025-12-22 18:50:49,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00003_w.png,PRIMARY,above,Is the blue star above the red triangle?,yes,yes,CORRECT
2025-12-22 18:50:50,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00003_w.png,PRIMARY,below,Is the red triangle below the blue star?,yes,yes,CORRECT
2025-12-22 18:50:50,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00003_w.png,PRIMARY,right_of,Is the blue star to the right of the red triangle?,no,yes,INCORRECT
2025-12-22 18:50:50,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00003_w.png,PRIMARY,left_of,Is the red triangle to the left of the blue star?,no,yes,INCORRECT
2025-12-22 18:50:50,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00003_w.png,PRIMARY,left_of,Is the red triangle left of the blue star?,no,yes,INCORRECT
2025-12-22 18:50:51,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00003_w.png,ADVANCED,overlapping,Is the blue star overlapping with the red triangle?,no,yes,INCORRECT
2025-12-22 18:50:51,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00003_w.png,PRIMARY,below,Is the blue star below the red triangle?,no,yes,INCORRECT
2025-12-22 18:50:51,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00003_w.png,ADVANCED,touching,Is the blue star touching the red triangle?,no,yes,INCORRECT
2025-12-22 18:50:51,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00012_w.png,PRIMARY,left_of,Is the cyan square to the left of the purple square?,yes,yes,CORRECT
2025-12-22 18:50:52,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00012_w.png,PRIMARY,right_of,Is the purple square right of the cyan square?,yes,yes,CORRECT
2025-12-22 18:50:52,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00012_w.png,PRIMARY,right_of,Is the purple square to the right of the cyan square?,yes,yes,CORRECT
2025-12-22 18:50:52,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00012_w.png,PRIMARY,left_of,Is the cyan square left of the purple square?,yes,yes,CORRECT
2025-12-22 18:50:52,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00012_w.png,ADVANCED,inside,Is the cyan square fully inside the purple square?,no,no,CORRECT
2025-12-22 18:50:53,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00012_w.png,ADVANCED,touching,Is the cyan square touching the purple square?,no,yes,INCORRECT
2025-12-22 18:50:53,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00012_w.png,PRIMARY,left_of,Is the purple square to the left of the cyan square?,no,yes,INCORRECT
2025-12-22 18:50:53,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00012_w.png,PRIMARY,right_of,Is the cyan square to the right of the purple square?,no,yes,INCORRECT
2025-12-22 18:50:53,1,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_1/images/00012_w.png,ADVANCED,overlapping,Is the cyan square partially covering the purple square?,no,yes,INCORRECT
2025-12-22 18:50:54,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00007_w.png,PRIMARY,right_of,Is the cyan circle to the right of the blue triangle?,yes,yes,CORRECT
2025-12-22 18:50:54,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00007_w.png,PRIMARY,left_of,Is the blue triangle left of the cyan circle?,yes,yes,CORRECT
2025-12-22 18:50:54,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00007_w.png,PRIMARY,below,Is the blue triangle below the cyan circle?,yes,yes,CORRECT
2025-12-22 18:50:54,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00007_w.png,PRIMARY,above,Is the cyan circle above the blue triangle?,yes,yes,CORRECT
2025-12-22 18:50:55,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00007_w.png,ADVANCED,overlapping,Is the blue triangle partially covering the cyan circle?,no,yes,INCORRECT
2025-12-22 18:50:55,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00007_w.png,ADVANCED,touching,Is the cyan circle touching the blue triangle?,no,yes,INCORRECT
2025-12-22 18:50:55,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00007_w.png,PRIMARY,right_of,Is the blue triangle right of the cyan circle?,no,yes,INCORRECT
2025-12-22 18:50:55,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00007_w.png,ADVANCED,overlapping,Is the cyan circle overlapping with the blue triangle?,no,yes,INCORRECT
2025-12-22 18:50:56,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00007_w.png,ADVANCED,overlapping,Is the cyan circle partially covering the blue triangle?,no,yes,INCORRECT
2025-12-22 18:50:56,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00016_w.png,PRIMARY,below,Is the red square below the yellow circle?,yes,yes,CORRECT
2025-12-22 18:50:56,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00016_w.png,PRIMARY,above,Is the yellow circle above the red square?,yes,yes,CORRECT
2025-12-22 18:50:56,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00016_w.png,PRIMARY,right_of,Is the yellow circle right of the red square?,yes,yes,CORRECT
2025-12-22 18:50:57,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00016_w.png,ADVANCED,inside,Is the yellow circle contained within the red square?,no,yes,INCORRECT
2025-12-22 18:50:57,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00016_w.png,ADVANCED,overlapping,Is the red square overlapping with the yellow circle?,no,no,CORRECT
2025-12-22 18:50:57,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00016_w.png,ADVANCED,touching,Is the red square touching the yellow circle?,no,no,CORRECT
2025-12-22 18:50:57,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00016_w.png,PRIMARY,left_of,Is the yellow circle left of the red square?,no,yes,INCORRECT
2025-12-22 18:50:58,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00016_w.png,ADVANCED,overlapping,Is the yellow circle partially covering the red square?,no,yes,INCORRECT
2025-12-22 18:50:58,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00010_b.png,PRIMARY,above,Is the blue square above the purple triangle?,yes,yes,CORRECT
2025-12-22 18:50:58,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00010_b.png,PRIMARY,below,Is the purple triangle below the blue square?,yes,yes,CORRECT
2025-12-22 18:50:58,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00010_b.png,PRIMARY,left_of,Is the blue square to the left of the purple triangle?,yes,yes,CORRECT
2025-12-22 18:50:59,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00010_b.png,PRIMARY,right_of,Is the purple triangle to the right of the blue square?,yes,yes,CORRECT
2025-12-22 18:50:59,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00010_b.png,PRIMARY,right_of,Is the purple triangle right of the blue square?,yes,yes,CORRECT
2025-12-22 18:50:59,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00010_b.png,ADVANCED,overlapping,Is the purple triangle partially covering the blue square?,no,yes,INCORRECT
2025-12-22 18:50:59,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00010_b.png,ADVANCED,touching,Is the purple triangle touching the blue square?,no,yes,INCORRECT
2025-12-22 18:51:00,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00010_b.png,ADVANCED,inside,Is the purple triangle fully inside the blue square?,no,no,CORRECT
2025-12-22 18:51:00,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00010_b.png,ADVANCED,inside,Is the blue square enclosed by the purple triangle?,no,yes,INCORRECT
2025-12-22 18:51:00,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00018_b.png,PRIMARY,below,Is the blue star below the pink circle?,yes,yes,CORRECT
2025-12-22 18:51:01,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00018_b.png,PRIMARY,above,Is the pink circle above the blue star?,yes,yes,CORRECT
2025-12-22 18:51:01,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00018_b.png,PRIMARY,left_of,Is the pink circle left of the blue star?,yes,yes,CORRECT
2025-12-22 18:51:01,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00018_b.png,PRIMARY,right_of,Is the blue star to the right of the pink circle?,yes,yes,CORRECT
2025-12-22 18:51:01,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00018_b.png,PRIMARY,right_of,Is the blue star right of the pink circle?,yes,yes,CORRECT
2025-12-22 18:51:02,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00018_b.png,PRIMARY,below,Is the pink circle below the blue star?,no,yes,INCORRECT
2025-12-22 18:51:02,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00018_b.png,ADVANCED,inside,Is the blue star fully inside the pink circle?,no,no,CORRECT
2025-12-22 18:51:02,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00018_b.png,PRIMARY,right_of,Is the pink circle to the right of the blue star?,no,yes,INCORRECT
2025-12-22 18:51:02,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00018_b.png,PRIMARY,right_of,Is the pink circle right of the blue star?,no,yes,INCORRECT
2025-12-22 18:51:03,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00004_w.png,PRIMARY,right_of,Is the purple circle to the right of the lime square?,yes,yes,CORRECT
2025-12-22 18:51:03,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00004_w.png,PRIMARY,left_of,Is the lime square left of the purple circle?,yes,yes,CORRECT
2025-12-22 18:51:03,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00004_w.png,PRIMARY,below,Is the purple circle below the lime square?,yes,yes,CORRECT
2025-12-22 18:51:03,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00004_w.png,PRIMARY,above,Is the lime square above the purple circle?,yes,yes,CORRECT
2025-12-22 18:51:04,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00004_w.png,ADVANCED,overlapping,Is the purple circle overlapping with the lime square?,no,yes,INCORRECT
2025-12-22 18:51:04,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00004_w.png,ADVANCED,overlapping,Is the lime square overlapping with the purple circle?,no,yes,INCORRECT
2025-12-22 18:51:04,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00004_w.png,PRIMARY,above,Is the purple circle above the lime square?,no,yes,INCORRECT
2025-12-22 18:51:04,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00004_w.png,ADVANCED,inside,Is the purple circle contained within the lime square?,no,yes,INCORRECT
2025-12-22 18:51:05,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00004_w.png,ADVANCED,overlapping,Is the lime square partially covering the purple circle?,no,yes,INCORRECT
2025-12-22 18:51:05,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_w.png,PRIMARY,below,Is the red star below the cyan triangle?,yes,yes,CORRECT
2025-12-22 18:51:05,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_w.png,PRIMARY,above,Is the cyan triangle above the red star?,yes,yes,CORRECT
2025-12-22 18:51:05,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_w.png,PRIMARY,left_of,Is the red star to the left of the cyan triangle?,yes,yes,CORRECT
2025-12-22 18:51:06,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_w.png,PRIMARY,right_of,Is the cyan triangle right of the red star?,yes,yes,CORRECT
2025-12-22 18:51:06,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_w.png,ADVANCED,touching,Is the red star touching the cyan triangle?,no,no,CORRECT
2025-12-22 18:51:06,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_w.png,PRIMARY,right_of,Is the red star to the right of the cyan triangle?,no,yes,INCORRECT
2025-12-22 18:51:06,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_w.png,ADVANCED,overlapping,Is the red star overlapping with the cyan triangle?,no,no,CORRECT
2025-12-22 18:51:07,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_w.png,PRIMARY,below,Is the cyan triangle below the red star?,no,yes,INCORRECT
2025-12-22 18:51:07,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00015_w.png,PRIMARY,left_of,Is the purple square left of the green triangle?,yes,yes,CORRECT
2025-12-22 18:51:07,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00015_w.png,PRIMARY,right_of,Is the green triangle to the right of the purple square?,yes,yes,CORRECT
2025-12-22 18:51:07,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00015_w.png,PRIMARY,below,Is the purple square below the green triangle?,yes,yes,CORRECT
2025-12-22 18:51:08,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00015_w.png,PRIMARY,above,Is the green triangle above the purple square?,yes,yes,CORRECT
2025-12-22 18:51:08,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00015_w.png,PRIMARY,right_of,Is the purple square to the right of the green triangle?,no,no,CORRECT
2025-12-22 18:51:08,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00015_w.png,ADVANCED,inside,Is the purple square enclosed by the green triangle?,no,yes,INCORRECT
2025-12-22 18:51:08,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00015_w.png,ADVANCED,touching,Is the green triangle touching the purple square?,no,yes,INCORRECT
2025-12-22 18:51:09,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00015_w.png,ADVANCED,overlapping,Is the green triangle partially covering the purple square?,no,yes,INCORRECT
2025-12-22 18:51:09,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00015_w.png,PRIMARY,left_of,Is the green triangle left of the purple square?,no,yes,INCORRECT
2025-12-22 18:51:09,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00013_w.png,PRIMARY,left_of,Is the green star left of the yellow triangle?,yes,yes,CORRECT
2025-12-22 18:51:09,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00013_w.png,PRIMARY,right_of,Is the yellow triangle right of the green star?,yes,yes,CORRECT
2025-12-22 18:51:10,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00013_w.png,PRIMARY,right_of,Is the yellow triangle to the right of the green star?,yes,yes,CORRECT
2025-12-22 18:51:10,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00013_w.png,PRIMARY,left_of,Is the green star to the left of the yellow triangle?,yes,yes,CORRECT
2025-12-22 18:51:10,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00013_w.png,PRIMARY,above,Is the green star above the yellow triangle?,no,yes,INCORRECT
2025-12-22 18:51:10,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00013_w.png,PRIMARY,above,Is the yellow triangle above the green star?,no,yes,INCORRECT
2025-12-22 18:51:11,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00013_w.png,PRIMARY,below,Is the yellow triangle below the green star?,no,yes,INCORRECT
2025-12-22 18:51:11,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00013_w.png,PRIMARY,right_of,Is the green star right of the yellow triangle?,no,yes,INCORRECT
2025-12-22 18:51:11,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00013_w.png,ADVANCED,overlapping,Is the green star overlapping with the yellow triangle?,no,yes,INCORRECT
2025-12-22 18:51:12,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_b.png,PRIMARY,below,Is the red star below the cyan triangle?,yes,yes,CORRECT
2025-12-22 18:51:12,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_b.png,PRIMARY,above,Is the cyan triangle above the red star?,yes,yes,CORRECT
2025-12-22 18:51:12,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_b.png,PRIMARY,right_of,Is the cyan triangle to the right of the red star?,yes,yes,CORRECT
2025-12-22 18:51:12,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_b.png,PRIMARY,left_of,Is the red star to the left of the cyan triangle?,yes,yes,CORRECT
2025-12-22 18:51:13,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_b.png,PRIMARY,left_of,Is the red star left of the cyan triangle?,yes,yes,CORRECT
2025-12-22 18:51:13,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_b.png,ADVANCED,touching,Is the red star touching the cyan triangle?,no,yes,INCORRECT
2025-12-22 18:51:13,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_b.png,ADVANCED,inside,Is the cyan triangle contained within the red star?,no,yes,INCORRECT
2025-12-22 18:51:13,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_b.png,ADVANCED,inside,Is the cyan triangle fully inside the red star?,no,no,CORRECT
2025-12-22 18:51:14,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_b.png,ADVANCED,touching,Is the cyan triangle touching the red star?,no,yes,INCORRECT
2025-12-22 18:51:14,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00008_b.png,ADVANCED,overlapping,Is the red star partially covering the cyan triangle?,no,yes,INCORRECT
2025-12-22 18:51:14,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00014_w.png,PRIMARY,above,Is the green square above the blue triangle?,yes,yes,CORRECT
2025-12-22 18:51:14,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00014_w.png,PRIMARY,below,Is the blue triangle below the green square?,yes,yes,CORRECT
2025-12-22 18:51:15,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00014_w.png,PRIMARY,right_of,Is the green square right of the blue triangle?,yes,yes,CORRECT
2025-12-22 18:51:15,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00014_w.png,PRIMARY,left_of,Is the blue triangle left of the green square?,yes,yes,CORRECT
2025-12-22 18:51:15,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00014_w.png,ADVANCED,inside,Is the green square enclosed by the blue triangle?,no,no,CORRECT
2025-12-22 18:51:15,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00014_w.png,ADVANCED,overlapping,Is the blue triangle overlapping with the green square?,no,no,CORRECT
2025-12-22 18:51:16,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00014_w.png,PRIMARY,above,Is the blue triangle above the green square?,no,yes,INCORRECT
2025-12-22 18:51:16,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00014_w.png,ADVANCED,overlapping,Is the green square partially covering the blue triangle?,no,no,CORRECT
2025-12-22 18:51:16,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00014_w.png,ADVANCED,touching,Is the blue triangle touching the green square?,no,no,CORRECT
2025-12-22 18:51:16,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00006_w.png,PRIMARY,right_of,Is the purple star right of the pink square?,yes,yes,CORRECT
2025-12-22 18:51:17,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00006_w.png,PRIMARY,left_of,Is the pink square to the left of the purple star?,yes,yes,CORRECT
2025-12-22 18:51:17,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00006_w.png,PRIMARY,below,Is the pink square below the purple star?,yes,yes,CORRECT
2025-12-22 18:51:17,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00006_w.png,ADVANCED,inside,Is the purple star fully inside the pink square?,no,no,CORRECT
2025-12-22 18:51:17,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00006_w.png,PRIMARY,right_of,Is the pink square to the right of the purple star?,no,no,CORRECT
2025-12-22 18:51:18,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00006_w.png,PRIMARY,below,Is the purple star below the pink square?,no,yes,INCORRECT
2025-12-22 18:51:18,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00006_w.png,ADVANCED,overlapping,Is the purple star partially covering the pink square?,no,yes,INCORRECT
2025-12-22 18:51:18,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00006_w.png,PRIMARY,above,Is the pink square above the purple star?,no,yes,INCORRECT
2025-12-22 18:51:18,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00011_b.png,PRIMARY,left_of,Is the blue triangle to the left of the yellow circle?,yes,yes,CORRECT
2025-12-22 18:51:19,2,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_2/images/00011_b.png,PRIMARY,right_of,Is the yellow circle right of the blue triangle?,yes,yes,CORRECT
